disp_x,disp_y,id,vonmises_stress_nodal,x,y,z
0,0,0,83.5,0,0,0
0,0,1,83.5,0.035714285714286,0,0
2.3680987484628e-05,2.238033125864e-05,2,83.5,0.035714285714286,0.035714285714286,0
6.5685510787353e-05,4.9680153665187e-05,3,83.5,0,0.035714285714286,0
0,0,4,81.709698019081,0.071428571428571,0,0
1.2839207884461e-05,1.6184486053112e-05,5,82.60484900954,0.071428571428571,0.035714285714286,0
0,0,6,76.214927209677,0.10714285714286,0,0
1.0403406852505e-05,1.4540070283894e-05,7,79.446012324207,0.10714285714286,0.035714285714286,0
0,0,8,70.19245955563,0.14285714285714,0,0
8.9212813402715e-06,1.4102586933906e-05,9,74.154702100828,0.14285714285714,0.035714285714286,0
0,0,10,65.846741704723,0.17857142857143,0,0
7.5450497699562e-06,1.3523528374375e-05,11,69.052618866923,0.17857142857143,0.035714285714286,0
0,0,12,62.221982851709,0.21428571428571,0,0
6.3919837219295e-06,1.3095816110305e-05,13,65.197719938504,0.21428571428571,0.035714285714286,0
0,0,14,59.321702913859,0.25,0,0
5.3697601904102e-06,1.2730928092215e-05,15,62.00683612354,0.25,0.035714285714286,0
0,0,16,56.951087930994,0.28571428571429,0,0
4.4409788238122e-06,1.2432236698286e-05,17,59.443443355311,0.28571428571429,0.035714285714286,0
0,0,18,55.006047454989,0.32142857142857,0,0
3.5785505215832e-06,1.2178520334482e-05,19,57.351742477651,0.32142857142857,0.035714285714286,0
0,0,20,53.406038125132,0.35714285714286,0,0
2.7596425659344e-06,1.1961405791956e-05,21,55.647852375182,0.35714285714286,0.035714285714286,0
0,0,22,52.091738846252,0.39285714285714,0,0
1.9691098435393e-06,1.1770292774885e-05,23,54.262564378431,0.39285714285714,0.035714285714286,0
0,0,24,51.015908574017,0.42857142857143,0,0
1.194038975794e-06,1.1596921758393e-05,25,53.140094004279,0.42857142857143,0.035714285714286,0
0,0,26,50.130118983459,0.46428571428571,0,0
4.2778886658923e-07,1.1432306262958e-05,27,52.2235933801,0.46428571428571,0.035714285714286,0
0,0,28,49.376104427792,0.5,0,0
-3.281343518325e-07,1.1263303353182e-05,29,51.436044283564,0.5,0.035714285714286,0
0,0,30,48.665802146888,0.53571428571429,0,0
-1.049566322482e-06,1.1084398021281e-05,31,50.686910820555,0.53571428571429,0.035714285714286,0
0,0,32,47.94987120475,0.57142857142857,0,0
-1.6820464412018e-06,1.0873539645746e-05,33,49.859762440524,0.57142857142857,0.035714285714286,0
0,0,34,47.665605613737,0.60714285714286,0,0
-2.097652436691e-06,1.0753187935355e-05,35,49.154397117405,0.60714285714286,0.035714285714286,0
0,0,36,48.743979600515,0.64285714285714,0,0
-2.3840089371822e-06,1.095663308092e-05,37,49.898101605235,0.64285714285714,0.035714285714286,0
0,0,38,51.767403323228,0.67857142857143,0,0
-2.782695296055e-06,1.1603380834728e-05,39,53.479576018525,0.67857142857143,0.035714285714286,0
0,0,40,56.131347450829,0.71428571428571,0,0
-3.6072944265505e-06,1.247605480403e-05,41,59.047972100126,0.71428571428571,0.035714285714286,0
0,0,42,60.573332137906,0.75,0,0
-4.8196449762455e-06,1.3200739206935e-05,43,64.164601541466,0.75,0.035714285714286,0
0,0,44,64.361724674514,0.78571428571429,0,0
-6.238730834487e-06,1.3654746218294e-05,45,67.897691624303,0.78571428571429,0.035714285714286,0
0,0,46,67.553703600156,0.82142857142857,0,0
-7.6833252955589e-06,1.3846743123135e-05,47,71.058129269657,0.82142857142857,0.035714285714286,0
0,0,48,70.899848205375,0.85714285714286,0,0
-9.0766097362849e-06,1.4124701281005e-05,49,74.870266778526,0.85714285714286,0.035714285714286,0
0,0,50,76.23784002506,0.89285714285714,0,0
-1.0505930787622e-05,1.4533139467005e-05,51,79.368973967259,0.89285714285714,0.035714285714286,0
0,0,52,81.614913339594,0.92857142857143,0,0
-1.2789988824375e-05,1.6120819699397e-05,53,82.557456669797,0.92857142857143,0.035714285714286,0
0,0,54,83.5,0.96428571428571,0,0
-2.2214050408556e-05,2.1116574631884e-05,55,83.5,0.96428571428571,0.035714285714286,0
0,0,56,83.5,1,0,0
-5.6557271915581e-05,4.3335335904189e-05,57,83.5,1,0.035714285714286,0
6.3740536626918e-05,6.3905243694989e-05,58,83.5,0.035714285714286,0.071428571428571,0
8.5679379292912e-05,9.1784006588813e-05,59,83.5,0,0.071428571428571,0
3.5651905487453e-05,4.0057754807914e-05,60,83.5,0.071428571428571,0.071428571428571,0
2.288151057753e-05,3.16293072694e-05,61,83.088548719368,0.10714285714286,0.071428571428571,0
1.844120560401e-05,2.9003544931782e-05,62,80.568131312022,0.14285714285714,0.071428571428571,0
1.5840468268856e-05,2.7985867645533e-05,63,75.665573045462,0.17857142857143,0.071428571428571,0
1.3419658649846e-05,2.6949872981053e-05,64,70.960336718001,0.21428571428571,0.071428571428571,0
1.1309288925669e-05,2.6163452994254e-05,65,67.403967960238,0.25,0.071428571428571,0
9.3934066377913e-06,2.5503646998957e-05,66,64.455451675041,0.28571428571429,0.071428571428571,0
7.6196664631297e-06,2.495950836258e-05,67,62.092106279244,0.32142857142857,0.071428571428571,0
5.9481525594467e-06,2.4497218818449e-05,68,60.180392985509,0.35714285714286,0.071428571428571,0
4.3440157448666e-06,2.4098597213977e-05,69,58.649185565978,0.39285714285714,0.071428571428571,0
2.7826891613458e-06,2.3743661008616e-05,70,57.434705563946,0.42857142857143,0.071428571428571,0
1.2432998703542e-06,2.3411427074955e-05,71,56.476746831041,0.46428571428571,0.071428571428571,0
-2.8393599924621e-07,2.3078131074386e-05,72,55.710214360969,0.5,0.071428571428571,0
-1.7959271306136e-06,2.2702553393912e-05,73,55.056644574563,0.53571428571429,0.071428571428571,0
-3.2603493883756e-06,2.2288925884452e-05,74,54.437800124269,0.57142857142857,0.071428571428571,0
-4.6272776815348e-06,2.1822714034553e-05,75,53.412462192019,0.60714285714286,0.071428571428571,0
-5.5798108834988e-06,2.2024173217797e-05,76,53.172992223085,0.64285714285714,0.071428571428571,0
-6.6327975901222e-06,2.3565700765257e-05,77,57.551555722274,0.67857142857143,0.071428571428571,0
-8.3365692041004e-06,2.5817808824345e-05,78,64.946562445201,0.71428571428571,0.071428571428571,0
-1.075972842355e-05,2.7448727769319e-05,79,70.217940841943,0.75,0.071428571428571,0
-1.317387568834e-05,2.8139198287753e-05,80,73.619946003603,0.78571428571429,0.071428571428571,0
