disp_x,disp_y,disp_z,elastic_strain_xx_nodal,elastic_strain_xy_nodal,elastic_strain_xz_nodal,elastic_strain_yy_nodal,elastic_strain_yz_nodal,elastic_strain_zz_nodal,id,plastic_strain_xx_nodal,plastic_strain_xy_nodal,plastic_strain_xz_nodal,plastic_strain_yy_nodal,plastic_strain_yz_nodal,plastic_strain_zz_nodal,strain_xx_nodal,strain_xy_nodal,strain_xz_nodal,strain_yy_nodal,strain_yz_nodal,strain_zz_nodal,stress_xx_nodal,stress_xy_nodal,stress_xz_nodal,stress_yy_nodal,stress_yz_nodal,stress_zz_nodal,vonmises_stress_nodal,x,y,z
-0.030658555922379,-0.05,0.0011862797602573,1.3443319900964e-06,-1.7874498545022e-06,-1.0850827973161e-07,-1.22306801493e-06,-1.9413390759023e-07,1.6418326786367e-07,10,0,0,0,0,0,0,1.3443319900964e-06,-1.7874498545022e-06,-1.0850827973161e-07,-1.22306801493e-06,0,1.6418326786367e-07,0.00011987826325915,-0.00013749614265402,-8.3467907485852e-06,-7.76140448198e-05,-1.4933377506941e-05,2.9097592318173e-05,0.00033023101785265,39.402030944824,110,14.81520652771
-0.014113731836385,-0.046748707616101,0.00056574835930115,7.1304654225094e-06,-2.9068096320768e-06,-4.8017522491564e-07,-3.4610820585774e-06,2.5482687649485e-06,-1.1979598234746e-07,11,9.4056866350593e-06,-4.7942757061367e-06,-4.2878161488629e-07,-6.302614434642e-06,3.0105146250773e-06,-3.1030722004174e-06,1.6537668895456e-05,-7.6986124895211e-06,-9.094129108158e-07,-9.7652346148082e-06,0,-3.2228468990629e-06,0.00075328122759214,-0.00022360074092899,-3.6936555762741e-05,-6.1453194029923e-05,0.00019602067422681,0.00019556881183392,0.0011422786601323,16.073595046997,53.577640533447,5.6998181343079
-0.018708720776849,-0.042623290597467,0.00068063575201967,1.6526420999775e-06,-1.2726892466742e-08,-2.8408693481348e-07,-5.1676312175737e-06,1.015025931816e-06,-8.6507099155928e-08,12,4.4671095011137e-06,-1.6347019887906e-06,-3.7491813717336e-07,-4.4722417178494e-06,1.0920035672981e-06,5.1322167356757e-09,6.1202765958657e-06,-1.6460164091203e-06,-6.5914582525133e-07,-9.6403982664084e-06,0,-8.1374546209533e-08,-8.0652312506665e-05,-9.7899172821091e-07,-2.1852841139499e-05,-0.00060528872154906,7.8078917832003e-05,-0.00021443302013231,0.0011054088175298,23.202745437622,61.267269134521,10.076690673828
-0.014725301286024,-0.047867095397266,0.00060686307466107,5.4624463483317e-06,-2.6422894045732e-06,2.1411030246393e-07,-3.2784525863965e-06,9.0144579583398e-07,1.3589056882797e-06,13,6.0172940856315e-06,-4.8824474030324e-06,2.0832580115562e-07,-4.5621368282517e-06,1.2358429717838e-06,-1.4551572573798e-06,1.14814200456e-05,-7.5231457009606e-06,4.2220062896807e-07,-7.8422739448866e-06,0,-9.6246650498079e-08,0.00062458622584561,-0.00020325303112101,1.6470023266456e-05,-4.779061528733e-05,6.9341984294922e-05,0.00030892925199545,0.0011222355660909,14.278718948364,54.593982696533,11.268663406372
-0.013139623174949,-0.044932225541084,0.00053182083489908,1.0258854986727e-05,-4.6575496012387e-06,2.4074597580567e-07,-2.1164897051244e-06,6.645192787996e-07,2.2178197299785e-07,14,1.1123547055846e-05,-6.3062019187015e-06,3.0328643389884e-07,-6.8638208453107e-06,9.6172151710307e-07,-4.259726210535e-06,2.1384255336359e-05,-1.0960904705836e-05,5.4385687361108e-07,-8.9821653342272e-06,0,-4.0379427475308e-06,0.0012716896482829,-0.00035827304624913,1.8518921215821e-05,0.000319740056602,5.1116867599969e-05,0.00049960710876525,0.0011414402786538,19.178918838501,52.142066955566,10.889401435852
-0.012311620473539,0.00065212434060013,0.00019216693226881,2.8067603776731e-06,-6.0388753489914e-06,1.2998810650161e-06,1.0663517424949e-06,2.1638445246581e-07,-1.7311216631113e-08,15,4.0715035368236e-06,-1.8598512514248e-05,2.8175349143338e-06,1.1518316416134e-06,7.9868055353561e-07,-5.2233351784371e-06,6.8847739628958e-06,-2.4636701945172e-05,4.1170486621848e-06,2.2116255431795e-06,0,-5.2405986025384e-06,0.00043835469656351,-0.00046452887299934,9.9990851155085e-05,0.00030447710924212,1.6644957881986e-05,0.00022111842007858,0.0013488826237495,91.035720825195,51.216293334961,4.5235738754272
-0.0088999611316398,0.00055745398820699,2.732724657382e-05,-2.539586773712e-07,-8.3964026471177e-06,1.0308931915905e-06,5.124056193213e-06,1.8456004117494e-06,-2.0327695248859e-06,16,-3.1679991807244e-06,-2.6133757133265e-05,2.7821376346753e-06,1.342606301079e-05,3.9221683151769e-06,-1.0258063830065e-05,-3.4135004812822e-06,-3.4532760052819e-05,3.8121978652307e-06,1.8541577987904e-05,0,-1.2290749515666e-05,0.00014415671660352,-0.00064587712670136,7.9299476276194e-05,0.00055785016818691,0.00014196926244226,7.3251129485374e-06,0.0013712667465387,90.837783813477,44.855133056641,0
-0.010296045956144,0.0018417915726187,-6.1880080337635e-05,3.0979445663589e-06,-9.0213471451147e-06,-7.1737379898646e-07,4.458017886699e-06,4.1436798207909e-07,3.2127004395567e-07,17,1.8881886062768e-06,-2.9307287796273e-05,-2.6481545839714e-06,7.3945275415713e-06,1.1186089273293e-06,-9.2827161478481e-06,4.9959602073641e-06,-3.8329769377552e-05,-3.3659410941231e-06,1.1842715102111e-05,0,-8.9614428124619e-06,0.00069275914916301,-0.00069394978039344,-5.5182599922036e-05,0.00079738017380455,3.187446015993e-05,0.00047916880128583,0.0014037338297175,94.32438659668,47.388717651367,14.653988838196
-0.012370119571545,0.00035839394647503,-6.0501125551965e-05,2.789731951344e-06,-5.080537152708e-06,-9.0054214223373e-07,5.5474763493931e-07,-1.4489227689632e-07,7.5197217285588e-07,18,3.4704605916488e-06,-1.5264663615262e-05,-1.6500161608156e-06,-8.1712979618036e-07,-1.2605684316116e-06,-2.6533307954684e-06,6.2656075649157e-06,-2.034421014754e-05,-2.5503198719993e-06,-2.677372001871e-07,0,-1.9014186055894e-06,0.00045092852082296,-0.00039081055020831,-6.9272472479517e-05,0.00027900665033029,-1.1145559761256e-05,0.00029417776863156,0.0013345543447963,90.862480163574,51.440776824951,14.8116979599
-0.030688520908967,-0.05,0.0011625178399829,7.5103276499136e-06,-4.5366956606193e-06,8.5143925318223e-07,-3.7513038410217e-06,-2.662347958817e-07,-1.8652432003203e-07,19,7.2335369141868e-07,-4.035922028267e-07,7.1562905816024e-08,-5.281435114483e-07,-2.1643225412574e-08,-1.9521017997038e-07,8.2336816096454e-06,-4.9402872781159e-06,9.2300290447909e-07,-4.2794477135465e-06,0,-3.8173440723901e-07,0.00078382325127373,-0.00034897658927841,6.5495327167864e-05,-8.2456094182827e-05,-2.0479599683208e-05,0.00019175771512407,0.00099487687486528,30.111413955688,109.95296478271,10.060976982117
-0.030712333050437,-0.05,0.0011514220578107,6.2867192906668e-06,-3.5905734355594e-06,-6.1875179991628e-07,-3.6221258198095e-06,-1.6305527732228e-07,-4.4372177670351e-07,20,6.9425048934714e-07,-8.8071844755718e-07,-1.8564466146337e-07,-6.6682789230264e-07,-4.1712593515012e-08,-2.74225970445e-08,6.9809715895311e-06,-4.4712910814498e-06,-8.0439573786577e-07,-4.2889547795886e-06,0,-4.7114511578871e-07,0.00061172100471401,-0.00027619795658149,-4.7596292301252e-05,-0.00015049784993801,-1.2542713640175e-05,9.3994768762448e-05,0.00099605384099661,26.884387969971,109.69361114502,4.9047927856445
-0.030578284222586,-0.04995665936876,0.0011715030835908,1.860610485215e-06,-5.3636223456277e-06,3.4225307240484e-07,-3.1287443789563e-06,-5.6229641023678e-07,5.1342020093262e-07,21,2.845519350503e-07,-8.1639216998138e-07,5.2427912339229e-08,-4.0413004183025e-07,-7.6687261892623e-08,1.1957810677995e-07,2.1451638048772e-06,-6.1800139510934e-06,3.9468125637674e-07,-3.5328755417604e-06,0,6.3299804407453e-07,9.9582708892963e-05,-0.00041258633427906,2.6327159415757e-05,-0.00028421381912022,-4.3253570018214e-05,-4.047312974914e-06,0.00096833055724308,30.786497116089,99.92839050293,8.4283027648926
-0.030747504522374,-0.05,0.0011481523114905,6.8525629833028e-06,-2.6027732196485e-06,-1.3705235775258e-07,-2.8390863551027e-06,2.5425555649168e-07,1.8361581752451e-07,22,2.5744048399426e-06,-1.8833009658858e-06,8.9727922529108e-08,-2.1866647576262e-06,9.0230682594562e-08,-3.8774008231642e-07,9.4269728180243e-06,-4.4860615399169e-06,-4.731593283365e-08,-5.0257542328203e-06,0,-2.0412613947932e-07,0.00076926017827663,-0.00020021332458835,-1.0542489057891e-05,2.3748690706979e-05,1.9558119730129e-05,0.00025626424244753,0.0010493711954332,24.654483795166,109.43200683594,10.279599189758
-0.018802387849249,-0.04290792171446,0.00070159817338919,5.9539455357941e-07,8.5595001343688e-07,-1.8955349654215e-07,-5.7210862047054e-06,5.8716273711124e-07,3.8802088231124e-07,23,1.8515775319522e-06,5.3193802873903e-07,-3.5566513708712e-07,-3.0681154223955e-06,2.6063425817552e-07,1.2165378904433e-06,2.4467767585162e-06,1.3885168483333e-06,-5.4525342560667e-07,-8.7890072629367e-06,0,1.6045597356058e-06,-0.00022752757869474,6.5842308725914e-05,-1.458103819555e-05,-0.00071341071394742,4.5166364393172e-05,-0.00024347939956152,0.0010676657133792,22.86600112915,61.511024475098,15.089186668396
-0.020052230075879,-0.045332846213383,0.00076174494106077,-1.4454478960753e-06,1.2576927833026e-06,-1.3131365566977e-07,-8.2074073870597e-06,1.9035874091875e-06,1.1360532301128e-06,24,9.8915168314939e-07,2.7040008016095e-06,4.0214030333854e-07,-6.7553803705202e-06,2.107217293817e-06,5.7662286873708e-06,-4.5758840331501e-07,3.9628828927199e-06,2.7052629473042e-07,-1.4961488020426e-05,0,6.9022743707184e-06,-0.00060254226429554,9.6745598715588e-05,-1.0101050436136e-05,-0.0011226929943713,0.00014642980070673,-0.00040396525458876,0.001155508989675,18.743738174438,63.643573760986,10.70699596405
-0.0090350863307739,-0.0035265503557501,-0.0001593917911226,-2.1281111828544e-06,1.9846128341495e-06,5.8180077728656e-07,-7.7417105780405e-06,1.1149369258148e-06,2.350529718385e-07,25,1.8914243950256e-07,5.6391028096918e-06,1.5246280481629e-06,-8.1875516496846e-06,2.0623805158154e-06,7.998409210182e-06,-1.9416847839515e-06,7.625175206698e-06,2.1060844480284e-06,-1.5926616529837e-05,0,8.2335325247322e-06,-0.00071955290574206,0.00015266252570381,4.475390594512e-05,-0.0011513682438333,8.5764378908834e-05,-0.00053777104768876,0.0012297489196972,83.00708770752,45.019779205322,4.5710034370422
-0.0059716010091181,-0.00066059321230836,-0.00016645458726427,-4.3306369898565e-06,-2.0710539569998e-06,6.3692657454018e-07,-5.1758569893553e-06,2.0016970651364e-06,4.2928085054902e-08,26,-1.9922819248977e-06,-3.0558990495687e-06,1.4397145930042e-06,-8.0024985056289e-06,2.8982818151707e-06,9.9947804305266e-06,-6.3224272408781e-06,-5.1256689124009e-06,2.0764376172271e-06,-1.3178847619796e-05,0,1.0037708966517e-05,-0.00087910087772879,-0.00015931184284614,4.8994351887707e-05,-0.00094411780076716,0.00015397669731818,-0.00054267279504329,0.0013564850540647,88.134208679199,38.138175964355,9.0091991424561
-0.030665050250182,-0.05,0.0011769432687194,3.2948848744135e-06,-4.3912354601317e-06,3.8584619068974e-07,-3.3577893163618e-06,2.3169256672284e-07,4.3205259749178e-07,27,3.0682062636615e-07,-2.5496673278389e-07,1.0531169576614e-08,-2.5435793971978e-07,-3.005294321042e-08,-5.2462686646376e-08,3.601705785036e-06,-4.6462018733886e-06,3.9637770445674e-07,-3.6121475339789e-06,0,3.7958990448626e-07,0.00027474969162085,-0.00033778734308705,2.9680476206903e-05,-0.00023699447690033,1.7822505132526e-05,5.4531824165335e-05,0.00084704282750847,32.925273895264,109.99697113037,4.7863278388977
-0.010452157215338,-0.0013918212779782,-1.4166822864213e-05,2.3425473090236e-06,-2.7097451223414e-06,4.0308035350456e-07,-2.8489569573797e-06,2.3704880006323e-06,-1.1839490280917e-06,28,4.3170193869211e-06,-5.3830247253273e-06,1.6316116963892e-06,-3.615532389777e-06,3.8013398609939e-06,-7.0148699714412e-07,6.6611154309009e-06,-8.0913892771512e-06,2.0341011269183e-06,-6.4661104794536e-06,0,-1.885363627895e-06,8.267525397598e-05,-0.0002084419324878,3.1006181038812e-05,-0.00031667122805504,0.00018234523081787,-0.00018859369503288,0.0012137545590346,86.719207763672,47.851375579834,0
-0.030651768472001,-0.05,0.0011994294369309,2.8593996975201e-07,-9.4479115652868e-07,-1.9964498859179e-08,-6.9928613054067e-07,-4.9435404255705e-08,2.8288469739843e-07,29,0,0,0,0,0,0,2.8593996975201e-07,-9.4479115652868e-07,-1.9964498859179e-08,-6.9928613054067e-07,0,2.8288469739843e-07,1.4468759400718e-05,-7.2676242809899e-05,-1.5357306814753e-06,-6.1317863698719e-05,-3.802723404285e-06,1.4233738450443e-05,0.00016954008742838,44.978492736816,110,14.530578613281
-0.03063297594427,-0.049992625518734,0.001200194619296,-6.5698249906307e-08,-1.269127681249e-06,-4.4783731952727e-07,-6.2937480157013e-07,-1.5961322643521e-07,3.8097967436167e-07,30,0,0,0,0,0,0,-6.5698249906307e-08,-1.269127681249e-06,-4.4783731952727e-07,-6.2937480157013e-07,0,3.8097967436167e-07,-2.3174483287876e-05,-9.7625206249926e-05,-3.4449024579021e-05,-6.6534218031246e-05,-1.2277940495016e-05,1.118535704043e-05,0.00021593163133428,42.944313049316,100,15.742451667786
-0.0067161627751419,-0.0013818442340241,0.00013906801469179,-2.3492489085665e-06,-1.8348702027584e-06,-1.644264042636e-06,-6.1593441453089e-06,-1.453829301072e-06,3.117685224426e-07,31,1.6210473709811e-06,-4.5601739490708e-06,-4.0428957882969e-06,-1.2081848008334e-05,-5.0955043648041e-06,1.0460800637353e-05,-7.2723295709076e-07,-6.392854661116e-06,-5.6861911476822e-06,-1.8242108612297e-05,0,1.0772517037955e-05,-0.0006536051774724,-0.00014114386175065,-0.00012648184943354,-0.00094668942645257,-0.00011183302315939,-0.00044891152893323,0.0013940976327006,86.953330993652,40.320899963379,14.451392173767
-0.03059496389276,-0.04997600641915,0.0011655431403329,-9.3182899954141e-07,-4.0841406549584e-06,1.1716755321778e-06,-1.7970536026779e-06,4.7292633815142e-07,9.3601620842616e-07,32,-7.1972696308677e-10,-1.8176257643246e-09,7.7725275980507e-10,3.8884447697894e-11,2.9159002457519e-10,6.8084251538887e-10,-9.3254872652827e-07,-4.0859582807366e-06,1.1724527848918e-06,-1.7970147182683e-06,0,9.3669705100344e-07,-0.00017511375345279,-0.00031416466576603,9.0128887090599e-05,-0.0002416694921556,3.6378949088571e-05,-3.1433352839901e-05,0.00068354387619708,33.60082244873,99.994262695312,4.7616839408875
-0.030553339344225,-0.049943735000497,0.0011676438427041,-7.7560141654364e-07,-3.9408676891199e-06,6.416582563258e-07,-4.1735331982655e-06,8.981554053573e-07,8.8682295914364e-07,33,-1.2292829887129e-06,-3.1178048420649e-06,6.970968814826e-07,-1.1335797343512e-06,6.6597012206886e-07,2.3628627230641e-06,-2.0048606619522e-06,-7.0586802414013e-06,1.3387503589248e-06,-5.3071352140258e-06,0,3.2496842203125e-06,-0.00029402578140714,-0.00030314366839384,4.9358327409677e-05,-0.0005554051492319,6.9088877335177e-05,-0.00016614698327735,0.0010195183054559,26.186321258545,99.434471130371,9.7621030807495
-0.0306404400159,-0.05,0.0011870680777067,5.7727235492357e-07,-2.298889300125e-06,1.7068940875421e-07,-1.340255669511e-06,1.2518194839589e-07,4.7239494277404e-07,34,0,0,0,0,0,0,5.7727235492357e-07,-2.298889300125e-06,1.7068940875421e-07,-1.340255669511e-06,0,4.7239494277404e-07,2.7640852004885e-05,-0.00017683763847115,1.3129954519555e-05,-0.00011986130372085,9.6293806458378e-06,1.9573358762613e-05,0.00040733825330268,38.709766387939,110,4.7038145065308
-0.030680343849785,-0.05,0.0011768719753414,1.8727240528049e-06,-3.9615827948998e-06,-8.1608703670527e-08,-2.2117395777534e-06,-6.6555194922474e-07,4.0015412267217e-07,35,0,0,0,0,0,0,1.8727240528049e-06,-3.9615827948998e-06,-8.1608703670527e-08,-2.2117395777534e-06,0,4.0015412267217e-07,0.00014758292316136,-0.00030473713806921,-6.2775925900405e-06,-0.00016660658688159,-5.1196303786518e-05,3.430831315115e-05,0.0007378008529222,33.79337310791,109.9979019165,15.051389694214
-0.03064838714726,-0.049932015359752,0.0012791469074937,1.1700968133403e-10,-9.8544366228038e-12,3.1942718543984e-10,1.1729554417651e-10,5.5448832967883e-11,-3.1751180651718e-10,36,0,0,0,0,0,0,1.1700968133403e-10,-9.8544366228038e-12,3.1942718543984e-10,1.1729554417651e-10,0,-3.1751180651718e-10,4.2003650445418e-09,-7.5803358636952e-10,2.457132195691e-08,4.2223544939633e-09,4.2652948436833e-09,-2.9224364790166e-08,6.5265770249149e-08,86.394905090332,110,14.082970619202
-0.030632298549457,-0.049932049649576,0.0012797207649282,2.8237226452385e-11,4.9537759192961e-11,2.4927309122978e-10,1.0143530148122e-10,5.2137700760381e-11,-1.5903621390831e-10,37,0,0,0,0,0,0,2.8237226452385e-11,4.9537759192961e-11,2.4927309122978e-10,1.0143530148122e-10,0,-1.5903621390831e-10,4.7803553625836e-10,3.810596860997e-09,1.9174853171522e-08,6.1086566923228e-09,4.0105923661831e-09,-1.3927613722257e-08,4.7466110090492e-08,86.358703613281,100,14.518911361694
-0.03063446817536,-0.049940609792358,0.0012698728501532,-9.8888139990465e-11,5.1814345840831e-11,7.7991756981413e-10,2.3225925836469e-10,1.6767052907686e-10,-2.5210423313922e-10,38,0,0,0,0,0,0,-9.8888139990465e-11,5.1814345840831e-11,7.7991756981413e-10,2.3225925836469e-10,0,-2.5210423313922e-10,-1.4456767389555e-08,3.9857189108331e-09,5.9993659216471e-08,1.1016109406996e-08,1.2897733005913e-08,-2.624262070869e-08,1.3675727960572e-07,81.260078430176,100,15.642376899719
-0.030624902074807,-0.049936958907843,0.0012744050359471,4.403088403027e-10,6.2377390815814e-11,1.1957291907101e-10,1.368965084283e-10,5.1193472071187e-11,-6.0213212438177e-10,39,0,0,0,0,0,0,4.403088403027e-10,6.2377390815814e-11,1.1957291907101e-10,1.368965084283e-10,0,-6.0213212438177e-10,3.2431827581894e-08,4.7982608319857e-09,9.1979168516162e-09,9.0924174377095e-09,3.9379593900913e-09,-4.7755938932296e-08,8.6569123222033e-08,83.605224609375,100,10.68777179718
-0.030569321278562,-0.049952227141534,0.0011575651616966,2.5134941710043e-07,-4.6273633942887e-06,1.5881853480942e-06,-3.7811804655022e-06,6.6982282048714e-07,7.2766089999817e-07,40,-4.8438357694797e-07,-1.4948183865406e-06,6.4551359488646e-07,-3.0981840482325e-07,2.862765818485e-07,7.9420198177122e-07,-2.330295417672e-07,-6.1221852069421e-06,2.2336935417481e-06,-4.0910061425866e-06,0,1.5218655359502e-06,-0.00014232909186171,-0.0003559510303299,0.00012216810369955,-0.00045252369821575,5.1524832345164e-05,-0.00010568974702342,0.00099370356610446,27.977193832397,99.762512207031,4.4524745941162
-0.013587832917314,-0.046072755958976,0.00053160014071695,6.7168830448042e-06,-2.016035406614e-06,5.1123912910664e-07,-3.8873446047463e-06,-1.2962168843167e-07,-1.1909110754247e-07,41,6.155790795933e-06,-2.6932182804764e-06,2.5818711195752e-07,-4.1396886595227e-06,-3.7622894464693e-08,-2.0161021364103e-06,1.2873509983399e-05,-4.7077246387667e-06,7.6938747556398e-07,-8.0278665261762e-06,0,-2.135196124707e-06,0.00067305527263006,-0.00015507964666262,3.9326086854357e-05,-0.00014265454656614,-9.9708991101283e-06,0.00014721110706493,0.0010848125890808,17.523561477661,52.843414306641,15.789947509766
-1.6466263947543e-06,1.9747908072614e-08,2.3943886080097e-07,-8.4803768185752e-08,-7.879500831403e-08,2.5095707070774e-09,7.7962210751566e-09,3.9931055222932e-09,2.5653512252047e-08,42,0,0,0,0,0,0,-8.4803768185752e-08,-7.879500831403e-08,2.5095707070774e-09,7.7962210751566e-09,0,2.5653512252047e-08,-9.4860995638203e-06,-6.0611544856946e-06,1.9304390054442e-07,-2.3630234668273e-06,3.0716196325332e-07,-9.893856839896e-07,1.3907429448789e-05,23.96595954895,10,15.865425109863
0,0,0,-3.1423421349715e-08,-7.2463399783109e-08,-2.2181139427161e-09,-5.2664035736728e-10,3.9395752884144e-09,1.2809704249944e-08,43,0,0,0,0,0,0,-3.1423421349715e-08,-7.2463399783109e-08,-2.2181139427161e-09,-5.2664035736728e-10,0,1.2809704249944e-08,-3.5214376494283e-06,-5.5741076756238e-06,-1.706241494397e-07,-1.1447621884785e-06,3.0304425295495e-07,-1.1888952637764e-07,1.0955498456295e-05,23.101259231567,0,14.864526748657
0,0,0,-5.9243882491179e-08,-1.0154375808328e-07,3.6355124039756e-09,7.8860747298656e-09,3.6623267046399e-09,1.6316553917278e-08,44,0,0,0,0,0,0,-5.9243882491179e-08,-1.0154375808328e-07,3.6355124039756e-09,7.8860747298656e-09,0,1.6316553917278e-08,-6.578832528785e-06,-7.8110583140986e-06,2.7965480030581e-07,-1.4149896656277e-06,2.8171743881845e-07,-7.6649126659601e-07,1.5679518138709e-05,26.907411575317,0,10.943455696106
